EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-46-4328520,Pacific,Alameda County,California,12th Congressional district,Human services,$1M to $4.9M,2662706,-0.0112262083072263,-0.56995690395024,1
EIN-68-0305421,Pacific,El Dorado County,California,5th Congressional district,Education,$100K to $499K,27589,0.350585884276501,0.183516516789294,0
EIN-02-0523050,New England,Coos County,New Hampshire,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,10500,-0.00644966904253015,-0.105313209110511,1
EIN-74-1132578,West South Central,Harris County,Texas,29th Congressional district,Unclassified,$5M to $9.9M,2407956,0.243497532129166,-0.00885503306371568,1
EIN-62-0562855,East South Central,Davidson County,Tennessee,7th Congressional district,Human services,$500K to $999K,792714,0.100659957527203,-0.654584118146403,1
EIN-22-3184974,Mid-Atlantic,Morris County,New Jersey,11th Congressional district,Health,$5M to $9.9M,1825080,0.220605004729413,-0.0321492029243419,1
EIN-59-2977907,South Atlantic,Seminole County,Florida,7th Congressional district,Human services,$1M to $4.9M,2782779,-0.00616213519009192,-0.619483799131892,1
EIN-41-1377499,West North Central,Hennepin County,Minnesota,5th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,217778,-0.00739181675188619,-0.176468076450686,1
EIN-85-0813005,South Atlantic,Henderson County,North Carolina,11th Congressional district,Human services,$500K to $999K,75000,0.00815236623290672,-0.135307856073054,1
EIN-91-2090689,Pacific,Yakima County,Washington,4th Congressional district,Health,$1M to $4.9M,2e+05,0.1791255511491,0.080596103160332,0
EIN-47-3177680,South Atlantic,Montgomery County,Virginia,9th Congressional district,Human services,$100K to $499K,70501,-0.166194337412947,-0.796472281573795,1
EIN-54-1035176,South Atlantic,Warren County,Virginia,6th Congressional district,Human services,$1M to $4.9M,230806,-0.0633232806365107,-0.246065948752624,1
EIN-82-0561419,South Atlantic,Caroline County,Maryland,1st Congressional district,Human services,$100K to $499K,144974,0.103514318182623,-0.409717034902451,1
EIN-35-2275325,Pacific,Thurston County,Washington,10th Congressional district,Human services,$5M to $9.9M,1744991,0.207639767015663,0.00735424676933199,0
EIN-13-2842393,Mid-Atlantic,New York County,New York,13th Congressional district,Unclassified,$1M to $4.9M,1032886,0.0608725593381882,-0.855744263191244,1
EIN-27-2812706,New England,Barnstable County,Massachusetts,9th Congressional district,"Arts, culture, and humanities",$500K to $999K,553847,-0.243842394201205,-1.07777600438463,1
EIN-68-0404770,Pacific,Sonoma County,California,4th Congressional district,"Public, societal benefit",$500K to $999K,199307,0.0720895217978147,-0.186825049787017,1
EIN-54-6068760,South Atlantic,Appomattox County,Virginia,5th Congressional district,Human services,$100K to $499K,102098,0.223620358214554,-0.0755696736684171,1
EIN-06-1401558,Mid-Atlantic,Orange County,New York,18th Congressional district,Education,$500K to $999K,18796,0.169567130469136,0.149922502171298,0
EIN-58-1492846,South Atlantic,Cobb County,Georgia,6th Congressional district,Unclassified,$1M to $4.9M,58100,0.151014183578883,0.105412615701224,0
EIN-81-0366018,Mountain,Flathead County,Montana,1st Congressional district,Unclassified,$5M to $9.9M,3904106,0.0541991641626218,-0.578350599982437,1
EIN-41-1975446,West North Central,Morrison County,Minnesota,7th Congressional district,Human services,$100K to $499K,71357,-0.150341239650929,-0.649313325128664,1
EIN-04-3731037,Mountain,Ada County,Idaho,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,11884,-0.0585781933756251,-0.109413833077387,1
EIN-25-6002983,Mid-Atlantic,Clearfield County,Pennsylvania,15th Congressional district,Education,$100K to $499K,82267,-0.143915588926008,-0.484053021532762,1
EIN-31-1761729,East North Central,Will County,Illinois,14th Congressional district,Religion-related,$100K to $499K,113266,-0.0452562993307789,-1.04525629933078,1
EIN-59-6173061,South Atlantic,Okeechobee County,Florida,18th Congressional district,Unclassified,$500K to $999K,317869,-0.117228475324685,-0.519635557569827,1
EIN-26-0416333,Mid-Atlantic,Union County,Pennsylvania,15th Congressional district,"Arts, culture, and humanities",$100K to $499K,178000,0.476168932701542,-0.230230730766483,1
EIN-47-2052693,New England,Plymouth County,Massachusetts,8th Congressional district,Human services,$100K to $499K,37500,0.247907706923472,0.168028867147644,0
EIN-61-1213601,East South Central,Fayette County,Kentucky,6th Congressional district,Unclassified,$100K to $499K,20831,-0.679459600731791,-0.888854265093183,1
EIN-20-5368319,New England,Cumberland County,Maine,1st Congressional district,Human services,$100K to $499K,39761,-0.116296714952656,-0.270217015972314,1
EIN-02-0311473,New England,Carroll County,New Hampshire,1st Congressional district,Unclassified,$1M to $4.9M,175074,0.0575800912094535,0.0154226281219757,0
EIN-04-2484587,New England,Middlesex County,Massachusetts,5th Congressional district,Education,$500K to $999K,102034,-0.0364487661904418,-0.207926699124578,1
EIN-23-7063821,East North Central,Peoria County,Illinois,17th Congressional district,"Arts, culture, and humanities",$100K to $499K,34028,-0.162360535246316,-0.27772259269681,1
EIN-52-2241962,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Human services,$100K to $499K,437809,0.0177211268632239,-0.979511370676774,1
EIN-46-4193875,Pacific,Sacramento County,California,7th Congressional district,Human services,$100K to $499K,133155,-0.656738121448335,-1.15194430394811,1
EIN-52-0796950,South Atlantic,Kent County,Maryland,1st Congressional district,Environment and animals,$1M to $4.9M,312440,0.0826073055982254,-0.129475379768789,1
EIN-36-3145710,East North Central,Cook County,Illinois,8th Congressional district,"Public, societal benefit",$100K to $499K,17683,0.216278781670701,0.183583284489469,0
EIN-82-4073292,West South Central,Montague County,Texas,13th Congressional district,Human services,$100K to $499K,262706,0.0168056687778265,-0.89839955965246,1
EIN-95-2413249,Pacific,Los Angeles County,California,42nd Congressional district,Unclassified,$10M or more,115774,-0.091067610312468,-0.101776680360335,1
EIN-47-1439557,South Atlantic,Fannin County,Georgia,9th Congressional district,Environment and animals,$1M to $4.9M,514006,0.348208540663248,0.252204198478629,0
EIN-52-1693387,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Environment and animals,$10M or more,70160959,0.035898233285373,-0.151293945044393,1
EIN-54-1815693,South Atlantic,Chesterfield County,Virginia,4th Congressional district,"Public, societal benefit",$100K to $499K,113454,-0.375766227841022,-0.793204948010567,1
EIN-47-4164402,West South Central,Harris County,Texas,38th Congressional district,Environment and animals,$500K to $999K,400,0.239868817852835,0.239265681544029,0
EIN-38-2433789,East North Central,Ogemaw County,Michigan,1st Congressional district,Human services,Less than $100K,2247,-0.978216575777551,-1.04554443578834,1
EIN-39-1312225,East North Central,Milwaukee County,Wisconsin,4th Congressional district,Unclassified,$1M to $4.9M,1211692,0.121150120154231,-0.585768651618071,1
EIN-84-3662286,West North Central,Hennepin County,Minnesota,5th Congressional district,Human services,$100K to $499K,208516,-0.089374436494082,-1.08937443649408,1
EIN-47-2389679,West South Central,Lubbock County,Texas,19th Congressional district,Human services,$500K to $999K,102265,-2.08324171686747,-2.46827560240964,1
EIN-38-3734621,Mountain,Salt Lake County,Utah,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,86300,-0.108435430350845,-0.500179303394962,1
EIN-59-3517416,South Atlantic,Hillsborough County,Florida,15th Congressional district,Hospitals,$1M to $4.9M,2685480,0.0458549489026056,-0.946845845781461,1
EIN-93-0391599,Pacific,Multnomah County,Oregon,1st Congressional district,"Arts, culture, and humanities",$10M or more,5313139,0.0177854254159401,-0.471584932687316,1
EIN-39-1733883,East North Central,Sheboygan County,Wisconsin,6th Congressional district,Human services,$1M to $4.9M,19436,0.163730195653332,0.159653437829443,0
EIN-62-1714715,East South Central,Sumner County,Tennessee,6th Congressional district,Human services,$1M to $4.9M,670780,0.0429968140403884,-0.242938158963783,1
EIN-34-6400360,East North Central,Darke County,Ohio,8th Congressional district,"Arts, culture, and humanities",$100K to $499K,11342,-0.213704029489227,-0.242961098055806,1
EIN-38-2361745,East North Central,Emmet County,Michigan,1st Congressional district,Environment and animals,$1M to $4.9M,188901,0.520943627841992,0.457499634753959,0
EIN-45-0896436,West South Central,Travis County,Texas,10th Congressional district,Human services,$10M or more,14212367,-0.0457911568494194,-1.04268425825654,1
EIN-02-0233250,New England,Merrimack County,New Hampshire,2nd Congressional district,"Arts, culture, and humanities",$1M to $4.9M,101487,0.0694083374782078,0.0299414843537632,0
EIN-34-1772429,East North Central,Lucas County,Ohio,9th Congressional district,Education,$100K to $499K,12500,0.0906040404531925,0.0652599693438116,0
EIN-71-0486446,West South Central,Pulaski County,Arkansas,2nd Congressional district,Human services,$1M to $4.9M,1103218,-0.201670324241548,-0.774160621592267,1
EIN-11-3694698,Mountain,Richland County,Montana,2nd Congressional district,Human services,$1M to $4.9M,350675,-0.211482572303473,-0.613512469318243,1
EIN-31-1735670,East South Central,Robertson County,Tennessee,7th Congressional district,Human services,$500K to $999K,308827,0.0561329134164126,-0.460939187390437,1
EIN-27-0280023,West North Central,Jackson County,Missouri,5th Congressional district,Human services,$500K to $999K,1950621,0.632105207958965,-0.223866188001873,1
EIN-23-2691219,Mid-Atlantic,Philadelphia County,Pennsylvania,3rd Congressional district,"Public, societal benefit",$100K to $499K,33259,-0.00821791783261632,-0.106287429563864,1
EIN-45-3536736,New England,Providence County,Rhode Island,1st Congressional district,Human services,$5M to $9.9M,706108,-0.0237727575561486,-0.100553246029365,1
EIN-06-1704451,South Atlantic,Broward County,Florida,25th Congressional district,Human services,$1M to $4.9M,3775625,0.0351314574297705,-0.847632363428064,1
EIN-20-3130699,East North Central,Franklin County,Ohio,15th Congressional district,Education,$500K to $999K,14520,-0.0368592922997635,-0.0534150173652681,1
EIN-36-4546548,East North Central,Dickinson County,Michigan,1st Congressional district,Health,$100K to $499K,158728,0.016254140319181,-0.939650707618187,1
EIN-81-4792341,Pacific,Los Angeles County,California,37th Congressional district,Human services,$500K to $999K,992279,0.0912364365264205,-0.90876356347358,1
EIN-11-6076710,Mid-Atlantic,Kings County,New York,8th Congressional district,Unclassified,$100K to $499K,131502,0.328714659470958,-0.140655394818091,1
EIN-31-1181284,East North Central,Franklin County,Ohio,3rd Congressional district,Human services,$10M or more,52815764,-0.0246561249282078,-0.936932159996756,1
EIN-20-1195290,East South Central,Shelby County,Tennessee,9th Congressional district,Education,$10M or more,27000486,0.0754141618325838,-0.89079952815267,1
EIN-91-6060943,Pacific,Snohomish County,Washington,2nd Congressional district,"Arts, culture, and humanities",$500K to $999K,12490,0.0702024341155285,0.0469911782360561,0
EIN-39-1667442,East North Central,Waukesha County,Wisconsin,5th Congressional district,"Arts, culture, and humanities",$5M to $9.9M,1114649,0.185943052468806,0.0154383633370764,0
EIN-31-1336179,East North Central,Hamilton County,Ohio,8th Congressional district,"Public, societal benefit",$100K to $499K,196261,0.368707246600642,-0.262775343153343,1
EIN-06-1478674,New England,Southeastern Connecticut Planning Region,Connecticut,2nd Congressional district,"Arts, culture, and humanities",$500K to $999K,92728,0.00661756116032404,-0.0867674961025777,1
EIN-27-0859783,Mountain,Bernalillo County,New Mexico,1st Congressional district,Health,$100K to $499K,576682,0.296570137605258,-0.543426424812353,1
EIN-72-1204210,West South Central,Rapides Parish,Louisiana,6th Congressional district,Unclassified,$1M to $4.9M,3070654,0.0162888799109833,-0.973784444069708,1
EIN-04-3595329,East North Central,Franklin County,Ohio,15th Congressional district,Environment and animals,$1M to $4.9M,1486830,-0.102976213280719,-0.993020702634881,1
EIN-23-1352327,Mid-Atlantic,Philadelphia County,Pennsylvania,3rd Congressional district,Unclassified,$10M or more,122790,0.0147068006440832,0.0051344237220947,0
EIN-42-0958909,West North Central,Dickinson County,Iowa,4th Congressional district,Unclassified,$1M to $4.9M,656188,0.22865692366139,0.0998924261072144,0
EIN-23-7140024,Mid-Atlantic,Middlesex County,New Jersey,6th Congressional district,Unclassified,$1M to $4.9M,301036,-0.048094398166523,-0.168416727520102,1
EIN-58-0965104,South Atlantic,Dougherty County,Georgia,2nd Congressional district,Unclassified,$5M to $9.9M,7673974,0.0643732054450925,-0.902292948956478,1
EIN-45-4769194,South Atlantic,Brunswick County,North Carolina,7th Congressional district,"Public, societal benefit",$500K to $999K,873750,0.0678099111592206,-0.888511771923162,1
EIN-04-3753324,South Atlantic,Scott County,Virginia,9th Congressional district,"Arts, culture, and humanities",Less than $100K,93,0.0962270133164236,0.0943841154090044,0
EIN-46-1326540,Unmapped,Duval County,Florida,5th Congressional district,Education,$100K to $499K,143003,0.257216921745654,-0.00832828869915287,1
EIN-77-0324654,East North Central,Sangamon County,Illinois,13th Congressional district,"Public, societal benefit",$1M to $4.9M,3319426,-0.0416257842434217,-0.848800081120454,1
EIN-61-1369313,East South Central,Boyd County,Kentucky,5th Congressional district,Human services,$100K to $499K,157247,-0.0958616410240092,-0.929828748415565,1
EIN-38-2435517,East North Central,Ingham County,Michigan,7th Congressional district,"Public, societal benefit",$1M to $4.9M,3005184,0.00256971477577692,-0.621316674683618,1
EIN-95-3347438,Mountain,Maricopa County,Arizona,4th Congressional district,Unclassified,Less than $100K,44255,-1.09809061123037,-2.09809061123037,1
EIN-38-1586704,East North Central,Kent County,Michigan,3rd Congressional district,Health,$10M or more,534863,-0.0930821960073737,-0.118200264732421,1
EIN-88-0628035,Pacific,Orange County,California,46th Congressional district,Human services,$5M to $9.9M,9453078,0.105929213109382,-0.740978952539221,1
EIN-41-1317179,West North Central,Isanti County,Minnesota,8th Congressional district,Human services,$100K to $499K,3620,-0.0158646473546483,-0.0245793701807222,1
EIN-84-1305302,Mountain,Denver County,Colorado,1st Congressional district,Education,$500K to $999K,592911,0.775501498714933,0.630565180043796,0
EIN-45-5573092,East South Central,Shelby County,Tennessee,8th Congressional district,Human services,Less than $100K,6778248,0.964156481609228,-3.98383457466572,1
EIN-81-4471462,East North Central,Cook County,Illinois,7th Congressional district,Human services,$500K to $999K,64971,-0.857410917451676,-1.01173120133772,1
EIN-42-1205700,West North Central,Polk County,Iowa,3rd Congressional district,Human services,Less than $100K,185194,0.718176879898601,0.119370651077369,0
EIN-62-0854890,East South Central,Shelby County,Tennessee,9th Congressional district,Human services,$10M or more,2429603,-0.0231577481429713,-0.100762487341254,1
EIN-20-1857517,West South Central,Schleicher County,Texas,23rd Congressional district,Health,Less than $100K,23600,0.341653354632588,-0.0208435733595478,1
EIN-33-0940314,Pacific,San Bernardino County,California,23rd Congressional district,Education,$5M to $9.9M,9420229,0.182016364248929,-0.724777590604996,1
EIN-84-3102842,West North Central,Warren County,Iowa,1st Congressional district,Human services,$100K to $499K,2189,-0.215220007154704,-0.222338937851637,1
EIN-95-3131731,Pacific,Orange County,California,47th Congressional district,Environment and animals,$100K to $499K,41500,-0.351808990132781,-0.77309457099931,1
EIN-36-3909467,East North Central,Kane County,Illinois,11th Congressional district,Unclassified,$1M to $4.9M,1934503,-0.0991217376398291,-1.02541176628319,1
EIN-62-0988604,East South Central,Macon County,Tennessee,6th Congressional district,Hospitals,$10M or more,111535,-0.0393687786822549,-0.0446483797965213,1
EIN-31-1415701,South Atlantic,Hanover County,Virginia,1st Congressional district,Health,$1M to $4.9M,963581,0.0428613221794375,-0.719025404631819,1
EIN-86-1044280,Mountain,Maricopa County,Arizona,1st Congressional district,Human services,$100K to $499K,21350,-0.107308546972589,-0.188965084658898,1
EIN-92-3939083,Mid-Atlantic,Delaware County,Pennsylvania,5th Congressional district,Human services,$100K to $499K,288788,0.580643252996174,-0.195896109343867,1
EIN-27-1806618,Pacific,San Joaquin County,California,9th Congressional district,Human services,$100K to $499K,206330,0.351294989084546,-0.525041835495188,1
EIN-56-0529961,South Atlantic,Mecklenburg County,North Carolina,14th Congressional district,Universities,$10M or more,4240063,0.207664814328889,0.191959981302044,0
EIN-45-2133417,Pacific,Los Angeles County,California,37th Congressional district,"Arts, culture, and humanities",$500K to $999K,185391,-0.984811298299437,-1.4751209965354,1
EIN-04-2994233,New England,Suffolk County,Massachusetts,7th Congressional district,Human services,$1M to $4.9M,35000,-0.0320074411874895,-0.0395433660177159,1
EIN-04-3429086,New England,Franklin County,Massachusetts,2nd Congressional district,Human services,$100K to $499K,203649,-0.100492423359819,-0.891356183641292,1
EIN-23-2959842,Mid-Atlantic,Philadelphia County,Pennsylvania,3rd Congressional district,Unclassified,$5M to $9.9M,2840262,-0.00660035313101418,-0.395625487178216,1
EIN-54-1072589,South Atlantic,Brunswick County,Virginia,4th Congressional district,Health,$500K to $999K,423797,0.103514869391542,-0.562968845833268,1
EIN-13-6223604,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),"Public, societal benefit",$10M or more,906092,0.191083306880814,0.148250694718391,0
EIN-22-2487067,Mid-Atlantic,Union County,New Jersey,12th Congressional district,Unclassified,$100K to $499K,5000,-0.0653253042998648,-0.0842141847936957,1
EIN-93-1009470,Pacific,Marion County,Oregon,6th Congressional district,Unclassified,$500K to $999K,1046714,0.138088639888859,-0.813585473139455,1
EIN-83-2704105,Pacific,Contra Costa County,California,10th Congressional district,Human services,$1M to $4.9M,2257234,-0.169154422970466,-1.04114098255783,1
EIN-39-0806321,East North Central,Milwaukee County,Wisconsin,4th Congressional district,Unclassified,$5M to $9.9M,22000,0.0878767547989384,0.0842679137946307,0
EIN-20-3762947,West South Central,Pulaski County,Arkansas,2nd Congressional district,Human services,$500K to $999K,360072,-0.163514405482274,-0.785681949344954,1
EIN-51-0542269,East North Central,Cuyahoga County,Ohio,11th Congressional district,Environment and animals,$100K to $499K,377459,0.393412550712358,-0.443846530930934,1
EIN-46-4934402,Pacific,Polk County,Oregon,6th Congressional district,Education,$1M to $4.9M,260444,0.104256553959191,0.00448659136660608,0
EIN-32-0211087,East North Central,Milwaukee County,Wisconsin,4th Congressional district,Human services,$1M to $4.9M,1053093,-0.0944149832644738,-1.01641683761155,1
EIN-43-1069741,West North Central,St. Louis County,Missouri,1st Congressional district,Human services,$10M or more,1192426,-0.269452963346313,-0.379317099274142,1
EIN-04-2767389,New England,Suffolk County,Massachusetts,7th Congressional district,Unclassified,$1M to $4.9M,364560,0.0656516574456652,-0.0786027393140715,1
EIN-20-1495764,Pacific,Shasta County,California,1st Congressional district,Religion-related,$500K to $999K,355710,0.00581289717635413,-0.365608991561014,1
EIN-48-0878295,West North Central,Saline County,Kansas,1st Congressional district,"Arts, culture, and humanities",$500K to $999K,42092,0.0403688645590749,-0.0202521217777279,1
EIN-75-1860146,West South Central,Dallas County,Texas,30th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,291385,-0.092370168476715,-0.262213745797408,1
EIN-31-1096926,East North Central,Franklin County,Ohio,3rd Congressional district,Human services,$100K to $499K,394400,0.142514218640122,-0.552599715539075,1
EIN-93-2578567,West South Central,Cleveland County,Oklahoma,4th Congressional district,Human services,$100K to $499K,37776,0.169797295204521,0.0634300726178174,0
EIN-62-1158730,East South Central,Sevier County,Tennessee,1st Congressional district,Unclassified,$100K to $499K,131900,-0.117081078804977,-0.672484577973346,1
EIN-38-3231066,East North Central,Wayne County,Michigan,13th Congressional district,"Public, societal benefit",$1M to $4.9M,437183,0.0288680537242918,-0.164889965364186,1
EIN-51-0185831,South Atlantic,Sussex County,Delaware,Congressional district (at large),Education,$100K to $499K,345890,-0.203931899564261,-1.13659185038181,1
EIN-58-2332014,South Atlantic,Beaufort County,South Carolina,1st Congressional district,Education,$100K to $499K,155210,0.0451529015169757,-0.453153543623084,1
EIN-22-3629078,Mid-Atlantic,Somerset County,New Jersey,7th Congressional district,"Public, societal benefit",$500K to $999K,265000,0.00291645296730617,-0.285034380242878,1
EIN-64-0434184,East South Central,Jackson County,Mississippi,4th Congressional district,Unclassified,$10M or more,12964848,0.00660928231844073,-0.936274559357543,1
EIN-04-2701621,New England,Plymouth County,Massachusetts,8th Congressional district,Human services,$1M to $4.9M,1250,-0.00786868472800295,-0.00841153234155798,1
EIN-02-0342693,New England,Coos County,New Hampshire,2nd Congressional district,Education,$500K to $999K,151027,0.0399940429023429,-0.172195246685662,1
EIN-54-0506330,South Atlantic,Henrico County,Virginia,1st Congressional district,Human services,$5M to $9.9M,235733,0.0612979481173803,0.0299157832321821,0
EIN-35-2034546,East North Central,Hamilton County,Indiana,5th Congressional district,Education,$10M or more,604019,0.0803207767705618,0.0309604025391681,0
EIN-87-3856304,Mountain,Eagle County,Colorado,2nd Congressional district,Health,$100K to $499K,29926,0.226803431835753,0.146467764796839,0
EIN-95-4376926,Pacific,Los Angeles County,California,37th Congressional district,Unclassified,$5M to $9.9M,6054894,0.0704715787827647,-0.731922526200846,1
EIN-04-2103792,New England,Hampden County,Massachusetts,1st Congressional district,Human services,$1M to $4.9M,1512526,0.216708327711695,-0.2859245927331,1
EIN-46-1700164,Mid-Atlantic,Burlington County,New Jersey,3rd Congressional district,Health,$100K to $499K,85000,0.0226383410873085,-0.166664068398301,1
EIN-20-0879289,Pacific,Los Angeles County,California,37th Congressional district,Human services,$1M to $4.9M,991117,0.0946342240402314,-0.424666986978134,1
EIN-73-1410736,West South Central,Garfield County,Oklahoma,3rd Congressional district,Unclassified,$500K to $999K,482741,-0.182070868694257,-0.984586100559402,1
EIN-95-1744370,Pacific,Los Angeles County,California,34th Congressional district,Unclassified,$500K to $999K,20000,0.250677424719925,0.233619200736915,0
EIN-82-4148732,West South Central,Rapides Parish,Louisiana,6th Congressional district,"Public, societal benefit",$100K to $499K,236664,0.166264362466776,-0.32325194171243,1
EIN-43-0893706,West North Central,St. Louis city,Missouri,1st Congressional district,Human services,$1M to $4.9M,320972,-0.493873852905972,-0.827374817129938,1
EIN-46-1432438,New England,Lower Connecticut River Valley Planning Region,Connecticut,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,116037,0.454786303918916,0.0719446772288465,0
EIN-20-4120218,South Atlantic,Miami-Dade County,Florida,27th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,251646,-0.222645163706221,-0.441790392290563,1
EIN-41-1290707,West North Central,Ramsey County,Minnesota,4th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,487242,-0.0849163734245538,-0.320465004077753,1
EIN-16-0819895,Mid-Atlantic,Steuben County,New York,23rd Congressional district,Environment and animals,$500K to $999K,126924,0.154173918074339,-0.0442902689627242,1
EIN-47-0548478,West North Central,Johnson County,Nebraska,3rd Congressional district,Health,$1M to $4.9M,865070,-0.0283196810405036,-0.828558345628877,1
EIN-34-1920407,East North Central,Ashland County,Ohio,4th Congressional district,Human services,$100K to $499K,30000,0.342567980870822,0.275838291719958,0
EIN-27-2416707,Pacific,Island County,Washington,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,13940,0.089154346749664,0.0275252882506897,0
EIN-01-0211486,New England,Hancock County,Maine,2nd Congressional district,Unclassified,$1M to $4.9M,128560,-0.0369619051920357,-0.106916746882205,1
EIN-34-1179281,East North Central,Erie County,Ohio,9th Congressional district,Human services,$100K to $499K,9613,-0.195950927482379,-0.231387684685482,1
EIN-57-1064603,South Atlantic,Richland County,South Carolina,6th Congressional district,"Public, societal benefit",$100K to $499K,13000,0.142843514051299,0.0542562760650912,0
EIN-13-3323378,Mid-Atlantic,New York County,New York,10th Congressional district,Unclassified,$10M or more,13170524,0.0226639879645734,-0.535527110839415,1
EIN-73-1445318,West South Central,Tulsa County,Oklahoma,1st Congressional district,Unclassified,$1M to $4.9M,22136,0.0321703832685308,0.019953474638711,0
EIN-47-5276622,New England,Suffolk County,Massachusetts,7th Congressional district,Human services,$1M to $4.9M,1450052,0.225822325866125,-0.591558283066229,1
EIN-95-4785457,Pacific,Los Angeles County,California,44th Congressional district,"Arts, culture, and humanities",$500K to $999K,141220,-0.148589502245107,-0.424648670627125,1
EIN-86-0339959,Mountain,Cochise County,Arizona,7th Congressional district,"Arts, culture, and humanities",Less than $100K,3000,0.880401727408792,0.873251856583124,0
EIN-04-3132674,New England,Suffolk County,Massachusetts,7th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,208381,0.265687795025764,0.196601953013366,0
EIN-63-1189418,East South Central,Montgomery County,Alabama,2nd Congressional district,Human services,$1M to $4.9M,28000,0.053227186320494,0.0361290251666613,0
EIN-74-2469139,West South Central,Comal County,Texas,21st Congressional district,Unclassified,$10M or more,27273044,0.0712972001848989,-0.889300906334281,1
EIN-45-5146805,Pacific,Alameda County,California,12th Congressional district,Environment and animals,$5M to $9.9M,8865387,0.205634306419789,-0.563383279849982,1
EIN-88-0206247,Mountain,Clark County,Nevada,3rd Congressional district,Health,$500K to $999K,288501,-0.100382141124434,-0.554826067506348,1
EIN-35-2376065,South Atlantic,Gwinnett County,Georgia,13th Congressional district,Human services,$500K to $999K,480775,-0.0503635939779512,-0.95422551098678,1
EIN-23-2743328,Mid-Atlantic,Monroe County,Pennsylvania,8th Congressional district,Human services,$500K to $999K,966667,0.121202213751693,-0.833625872803114,1
EIN-31-0965684,East North Central,Franklin County,Ohio,3rd Congressional district,Human services,$500K to $999K,789579,0.220855457468481,-0.425138471859736,1
EIN-20-8205800,Mid-Atlantic,Bergen County,New Jersey,5th Congressional district,Human services,$100K to $499K,46194,-0.680414030272999,-1.07169296707578,1
EIN-56-2524841,Mid-Atlantic,Allegheny County,Pennsylvania,17th Congressional district,Health,$100K to $499K,22000,-0.194878692075248,-0.322969613340087,1
EIN-82-3441977,West South Central,Saline County,Arkansas,2nd Congressional district,Health,$100K to $499K,350116,0.335367765399327,-0.477745496264402,1
EIN-61-1236411,East South Central,Scott County,Kentucky,6th Congressional district,Religion-related,$1M to $4.9M,70000,0.0328304694225898,0.00380154500229743,0
EIN-11-3662636,West North Central,Boone County,Missouri,4th Congressional district,Education,$500K to $999K,474452,-0.064111385694717,-0.667554859133523,1
EIN-91-0685298,Pacific,Spokane County,Washington,5th Congressional district,Unclassified,$100K to $499K,79910,-0.425546758387955,-1.07378804594717,1
EIN-81-0546468,New England,Cumberland County,Maine,1st Congressional district,"Arts, culture, and humanities",$100K to $499K,70239,0.01265387595507,-0.347766072628938,1
EIN-82-0984711,South Atlantic,Forsyth County,North Carolina,10th Congressional district,Human services,$100K to $499K,2500,-0.120491614711261,-0.126301015250838,1
EIN-45-5066055,Pacific,Anchorage Municipality,Alaska,Congressional district (at large),"Public, societal benefit",$500K to $999K,636913,-0.159361407264095,-1.03329354134936,1
EIN-42-1685278,Mid-Atlantic,Broome County,New York,19th Congressional district,Human services,$500K to $999K,686970,0.0201398753897286,-0.686509606017995,1
EIN-57-0862226,South Atlantic,Spartanburg County,South Carolina,4th Congressional district,Human services,$5M to $9.9M,4508847,0.0891590746535102,-0.645784582644114,1
EIN-52-1666511,South Atlantic,Prince George's County,Maryland,4th Congressional district,Environment and animals,$1M to $4.9M,721536,-0.173153196244208,-0.435003271601735,1
EIN-46-3708462,Pacific,Alameda County,California,14th Congressional district,Education,$100K to $499K,127080,0.300265862076694,0.12225873506802,0
EIN-94-3301988,Pacific,Alameda County,California,14th Congressional district,Human services,$1M to $4.9M,1477000,-0.221031274836477,-1.22092160507785,1
EIN-41-2071243,East South Central,Sharkey County,Mississippi,2nd Congressional district,Environment and animals,$100K to $499K,6500,0.173127336606459,0.143849376154227,0
EIN-34-6609771,East North Central,Stark County,Ohio,13th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,438561,-0.148194772364305,-0.260475471423736,1
EIN-23-7362678,Pacific,San Bernardino County,California,23rd Congressional district,Environment and animals,$500K to $999K,50500,-0.141530404898605,-0.256313045217542,1
EIN-23-1615155,Mid-Atlantic,Cumberland County,Pennsylvania,10th Congressional district,Human services,$10M or more,63678,0.0549035040086598,0.0538942524408592,0
EIN-66-0915625,Unmapped,San Juan Municipio,Other/unmapped jurisdictions,Resident commissioner district (at large),Human services,$100K to $499K,76413,0.359287575278691,0.196102592576774,0
